Average Fire Intensity Change per step,Average Total Rewards,Average Suppressant Efficiency
"[8.5, 6.833333333333333, 4.222222222222222, 3.6666666666666665, 5.666666666666667, 8.5, 3.4166666666666665, 5.5, 6.166666666666667, 3.7777777777777777]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[-8, -8, -8, -8, -8, -8, -8, -8, -8, -8]","[6.0, 10.0, 12.0, 18.0, 10.0, 12.0, 16.0, 10.0, 10.0, 14.0]","[[4], [6], [9], [12], [6], [6], [12], [6], [6], [9]]","[[tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])]]",-2.9836781519134457,3.0571184995737424
"[4.416666666666667, 2.888888888888889, 4.375, 8.75, 4.222222222222222, 6.5, 5.333333333333333, 3.5833333333333335, 5.5, 5.5]","[1, 2, 2, 1, 1, 1, 1, 1, 1, 1]","[5, 4, 4, 5, 5, 5, 5, 5, 5, 5]","[-8, -8, -8, -8, -8, -8, -8, -8, -8, -8]","[18.0, 26.0, 10.0, 6.0, 12.0, 10.0, 10.0, 18.0, 8.0, 10.0]","[[12], [18], [8], [4], [9], [6], [6], [12], [6], [6]]","[[tensor([-3.])], [tensor([12.])], [tensor([12.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])]]",-2.8239759827375925,3.006750945992432
"[6.666666666666667, 5.625, 5.083333333333333, 5.25, 7.0, 8.25, 3.7777777777777777, 3.9166666666666665, 5.545454545454546, 3.2]","[1, 1, 2, 2, 1, 1, 2, 2, 2, 2]","[5, 5, 4, 5, 5, 5, 5, 5, 5, 5]","[-8, -8, -8, -8, -8, -8, -8, -8, -8, -8]","[10.0, 10.0, 18.0, 18.0, 4.0, 6.0, 12.0, 18.0, 15.0, 20.0]","[[6], [8], [12], [12], [4], [4], [9], [12], [11], [15]]","[[tensor([-3.])], [tensor([-3.])], [tensor([6.])], [tensor([9.])], [tensor([-9.])], [tensor([-3.])], [tensor([9.])], [tensor([9.])], [tensor([-3.])], [tensor([9.])]]",-2.975597343832638,3.0793650793650795
"[10.333333333333334, 10.666666666666666, 3.111111111111111, 10.666666666666666, 5.333333333333333, 5.125, 8.333333333333334, 4.888888888888889, 5.111111111111111, 5.333333333333333]","[1, 1, 2, 1, 2, 2, 1, 2, 2, 2]","[5, 5, 4, 5, 5, 4, 5, 4, 4, 4]","[-8, -8, -8, -8, -8, -8, -8, -8, -8, -8]","[6.0, 6.0, 14.0, 6.0, 11.0, 12.0, 4.0, 10.0, 12.0, 8.0]","[[3], [3], [18], [3], [9], [8], [3], [9], [9], [9]]","[[tensor([-9.])], [tensor([-9.])], [tensor([0.])], [tensor([-9.])], [tensor([-3.])], [tensor([6.])], [tensor([-9.])], [tensor([0.])], [tensor([0.])], [tensor([0.])]]",-3.4714803497156437,3.5265195509097946
"[5.0, 2.9166666666666665, 4.5, 2.6666666666666665, 5.8, 5.833333333333333, 5.333333333333333, 3.7857142857142856, 6.8, 6.666666666666667]","[1, 1, 1, 1, 1, 1, 1, 2, 1, 1]","[5, 5, 5, 5, 5, 5, 5, 4, 5, 5]","[-8, -8, -8, -8, -8, -8, -8, -8, -8, -8]","[8.0, 16.0, 12.0, 22.0, 6.0, 10.0, 14.0, 13.0, 8.0, 10.0]","[[6], [12], [8], [15], [5], [6], [9], [14], [5], [6]]","[[tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([6.])], [tensor([-3.])], [tensor([-3.])]]",-3.0897343179696124,2.996031746031746
"[5.416666666666667, 3.4444444444444446, 4.111111111111111, 5.25, 6.666666666666667, 7.75, 6.166666666666667, 5.666666666666667, 5.111111111111111, 5.111111111111111]","[2, 2, 2, 2, 2, 1, 2, 2, 2, 2]","[5, 4, 4, 4, 5, 5, 5, 4, 5, 4]","[-8, -8, -8, -8, -8, -8, -8, -8, -8, -8]","[14.0, 12.0, 8.0, 10.0, 6.0, 6.0, 6.0, 14.0, 14.0, 14.0]","[[12], [9], [9], [8], [6], [4], [6], [9], [9], [9]]","[[tensor([-3.])], [tensor([6.])], [tensor([0.])], [tensor([6.])], [tensor([-3.])], [tensor([-9.])], [tensor([-3.])], [tensor([6.])], [tensor([3.])], [tensor([6.])]]",-3.359221141177663,3.211255942638921
"[2.9444444444444446, 4.818181818181818, 5.333333333333333, 7.333333333333333, 4.636363636363637, 5.133333333333334, 3.1666666666666665, 7.6, 6.5, 5.714285714285714]","[2, 1, 3, 2, 2, 2, 3, 1, 1, 1]","[5, 6, 4, 5, 5, 4, 5, 5, 5, 5]","[-8, -8, -8, -8, -8, -8, -8, -8, -8, -8]","[26.0, 11.0, 20.0, 10.0, 11.0, 22.0, 26.0, 9.0, 4.0, 10.0]","[[18], [11], [12], [6], [11], [15], [18], [5], [4], [7]]","[[tensor([3.])], [tensor([-6.])], [tensor([18.])], [tensor([3.])], [tensor([-3.])], [tensor([12.])], [tensor([15.])], [tensor([-3.])], [tensor([-9.])], [tensor([-3.])]]",-2.9143334443334443,2.92039165602384
"[4.333333333333333, 7.166666666666667, 4.777777777777778, 10.333333333333334, 4.6, 3.1333333333333333, 6.533333333333333, 4.444444444444445, 4.888888888888889, 3.1904761904761907]","[2, 2, 2, 1, 3, 2, 2, 2, 2, 3]","[4, 5, 5, 5, 5, 5, 4, 4, 5, 5]","[-8, -8, -8, -8, -8, -8, -8, -8, -8, -8]","[8.0, 8.0, 14.0, 6.0, 24.0, 22.0, 22.0, 14.0, 14.0, 30.0]","[[9], [6], [9], [3], [15], [15], [15], [9], [9], [21]]","[[tensor([0.])], [tensor([-3.])], [tensor([3.])], [tensor([-9.])], [tensor([15.])], [tensor([3.])], [tensor([12.])], [tensor([6.])], [tensor([3.])], [tensor([15.])]]",-2.7106926406926406,2.758129494093477
"[5.666666666666667, 5.0, 4.083333333333333, 6.0, 7.0, 5.166666666666667, 6.142857142857143, 4.7272727272727275, 5.833333333333333, 2.0416666666666665]","[1, 1, 2, 1, 1, 1, 1, 2, 1, 1]","[5, 5, 4, 5, 5, 5, 5, 4, 5, 5]","[-8, -8, -8, -8, -8, -8, -8, -8, -8, -8]","[8.0, 14.0, 12.0, 10.0, 10.0, 8.0, 8.0, 16.0, 10.0, 32.0]","[[6], [9], [12], [6], [6], [6], [7], [11], [6], [24]]","[[tensor([-3.])], [tensor([-3.])], [tensor([6.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([12.])], [tensor([-3.])], [tensor([-3.])]]",-3.172756132756133,3.277949304364399
"[4.666666666666667, 8.333333333333334, 4.25, 5.3, 4.25, 4.916666666666667, 8.25, 5.0, 3.6666666666666665, 3.7777777777777777]","[2, 1, 2, 1, 2, 2, 1, 2, 2, 2]","[4, 5, 5, 6, 4, 5, 5, 4, 5, 4]","[-8, -8, -8, -8, -8, -8, -8, -8, -8, -8]","[10.0, 4.0, 10.0, 14.0, 10.0, 12.0, 6.0, 12.0, 10.0, 14.0]","[[9], [3], [12], [10], [8], [12], [4], [9], [12], [9]]","[[tensor([0.])], [tensor([-3.])], [tensor([-3.])], [tensor([-12.])], [tensor([6.])], [tensor([-3.])], [tensor([-9.])], [tensor([6.])], [tensor([-3.])], [tensor([6.])]]",-3.112251082251082,3.240516967020726
