Average Fire Intensity Change per step,Average Total Rewards,Average Suppressant Efficiency
"[6.5, 8.25, 7.166666666666667, 5.0, 3.6666666666666665, 8.166666666666666, 4.133333333333334, 4.133333333333334, 4.888888888888889, 6.0]","[1, 1, 1, 1, 1, 1, 2, 2, 2, 1]","[5, 5, 5, 5, 5, 5, 5, 4, 4, 5]","[-8, -8, -8, -8, -8, -8, -8, -8, -8, -8]","[10.0, 6.0, 10.0, 14.0, 12.0, 10.0, 22.0, 16.0, 10.0, 10.0]","[[6], [4], [6], [9], [9], [6], [15], [15], [9], [6]]","[[tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([9.])], [tensor([6.])], [tensor([6.])], [tensor([-3.])]]",-2.8555050505050508,2.522216532969221
"[4.111111111111111, 6.125, 7.0, 4.111111111111111, 7.75, 3.75, 7.25, 8.666666666666666, 6.5, 6.5]","[2, 2, 2, 2, 1, 2, 1, 1, 1, 2]","[4, 4, 5, 4, 5, 4, 5, 5, 5, 5]","[-8, -8, -8, -8, -8, -8, -8, -8, -8, -8]","[14.0, 11.0, 8.0, 14.0, 6.0, 10.0, 6.0, 4.0, 4.0, 8.0]","[[9], [8], [7], [9], [4], [12], [4], [3], [4], [6]]","[[tensor([6.])], [tensor([0.])], [tensor([-3.])], [tensor([6.])], [tensor([-9.])], [tensor([0.])], [tensor([-9.])], [tensor([-9.])], [tensor([-9.])], [tensor([-3.])]]",-3.3473304473304473,3.5801693889897157
"[8.666666666666666, 5.714285714285714, 4.666666666666667, 5.0, 5.857142857142857, 7.166666666666667, 6.5, 6.333333333333333, 6.833333333333333, 4.181818181818182]","[1, 1, 1, 1, 2, 1, 1, 1, 1, 1]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[-8, -8, -8, -8, -8, -8, -8, -8, -8, -8]","[12.0, 8.0, 14.0, 8.0, 10.0, 10.0, 10.0, 10.0, 10.0, 16.0]","[[6], [7], [9], [6], [7], [6], [6], [6], [6], [11]]","[[tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([9.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])]]",-3.4762481962481964,2.974055829228243
"[8.6, 6.166666666666667, 7.0, 5.333333333333333, 5.428571428571429, 8.166666666666666, 4.375, 3.9166666666666665, 6.75, 7.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[-8, -8, -8, -8, -8, -8, -8, -8, -8, -8]","[9.0, 10.0, 8.0, 8.0, 10.0, 10.0, 12.0, 18.0, 4.0, 10.0]","[[5], [6], [5], [6], [7], [6], [8], [12], [4], [6]]","[[tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])]]",-3.0860085992438933,3.053901397515528
"[6.0, 5.166666666666667, 3.0, 7.666666666666667, 7.333333333333333, 4.133333333333334, 6.333333333333333, 5.333333333333333, 5.333333333333333, 5.666666666666667]","[1, 2, 1, 1, 1, 2, 1, 1, 1, 1]","[5, 5, 5, 5, 5, 4, 5, 5, 5, 5]","[-8, -8, -8, -8, -8, -8, -8, -8, -8, -8]","[10.0, 8.0, 18.0, 10.0, 10.0, 16.0, 10.0, 10.0, 10.0, 10.0]","[[6], [6], [14], [6], [6], [15], [6], [6], [6], [6]]","[[tensor([-3.])], [tensor([9.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([6.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])]]",-3.2146405228758166,3.28698399709038
"[6.333333333333333, 9.0, 7.0, 7.666666666666667, 6.166666666666667, 7.166666666666667, 4.083333333333333, 5.5, 5.0, 4.444444444444445]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[-8, -8, -8, -8, -8, -8, -8, -8, -8, -8]","[10.0, 6.0, 10.0, 12.0, 10.0, 12.0, 18.0, 10.0, 8.0, 14.0]","[[6], [4], [6], [6], [6], [6], [12], [6], [6], [9]]","[[tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])]]",-2.6530852480852483,3.192438896386265
"[4.8, 6.0, 5.5, 7.333333333333333, 4.777777777777778, 6.833333333333333, 2.8333333333333335, 5.428571428571429, 7.833333333333333, 8.333333333333334]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[6, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[-8, -8, -8, -8, -8, -8, -8, -8, -8, -8]","[10.0, 8.0, 8.0, 10.0, 14.0, 10.0, 16.0, 8.0, 12.0, 4.0]","[[10], [6], [6], [6], [9], [6], [12], [7], [6], [3]]","[[tensor([-6.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])]]",-2.8676035076035076,3.4791666666666665
"[2.933333333333333, 4.833333333333333, 7.666666666666667, 7.285714285714286, 5.666666666666667, 5.0, 5.833333333333333, 3.2222222222222223, 4.555555555555555, 6.0]","[1, 2, 1, 1, 1, 1, 1, 1, 1, 1]","[5, 4, 5, 5, 5, 5, 5, 5, 5, 5]","[-8, -8, -8, -8, -8, -8, -8, -8, -8, -8]","[22.0, 18.0, 12.0, 12.0, 10.0, 18.0, 10.0, 24.0, 14.0, 10.0]","[[15], [12], [6], [7], [6], [12], [6], [18], [9], [6]]","[[tensor([-3.])], [tensor([12.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])]]",-2.589374840845429,2.7543940817851036
"[6.666666666666667, 6.333333333333333, 5.5, 5.375, 4.888888888888889, 8.166666666666666, 7.666666666666667, 3.7222222222222223, 6.666666666666667, 3.3333333333333335]","[1, 1, 1, 1, 1, 1, 1, 2, 1, 1]","[5, 5, 5, 5, 5, 5, 5, 4, 5, 5]","[-8, -8, -8, -8, -8, -8, -8, -8, -8, -8]","[10.0, 10.0, 10.0, 12.0, 12.0, 12.0, 12.0, 18.0, 10.0, 22.0]","[[6], [6], [6], [8], [9], [6], [6], [18], [6], [15]]","[[tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([6.])], [tensor([-3.])], [tensor([-3.])]]",-2.7699932987549087,2.951877047115142
"[7.285714285714286, 6.2, 8.666666666666666, 5.5, 3.4545454545454546, 5.7, 8.25, 3.1666666666666665, 7.666666666666667, 5.833333333333333]","[1, 1, 1, 1, 1, 1, 1, 3, 1, 1]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[-8, -8, -8, -8, -8, -8, -8, -8, -8, -8]","[12.0, 6.0, 12.0, 8.0, 16.0, 14.0, 6.0, 24.0, 12.0, 10.0]","[[7], [5], [6], [6], [11], [10], [4], [18], [6], [6]]","[[tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([21.])], [tensor([-3.])], [tensor([-3.])]]",-3.5916206016206016,3.703629032258064
