Average Fire Intensity Change per step,Average Total Rewards,Average Suppressant Efficiency
"[3.5238095238095237, 3.6666666666666665, 8.333333333333334, 3.7777777777777777, 5.545454545454546, 2.9130434782608696, 5.166666666666667, 9.333333333333334, 3.0416666666666665, 3.9166666666666665]","[1, 2, 1, 2, 2, 1, 1, 1, 1, 1]","[5, 4, 5, 4, 5, 5, 5, 5, 5, 5]","[-8, -8, -8, -8, -8, -8, -8, -8, -8, -8]","[30.0, 12.0, 4.0, 14.0, 16.0, 34.0, 10.0, 6.0, 34.0, 18.0]","[[21], [9], [3], [9], [11], [23], [12], [3], [24], [12]]","[[tensor([-3.])], [tensor([6.])], [tensor([-9.])], [tensor([6.])], [tensor([9.])], [tensor([-3.])], [tensor([-9.])], [tensor([-9.])], [tensor([-3.])], [tensor([-3.])]]",-2.7324967246450624,2.6783679283679285
"[7.166666666666667, 3.75, 5.333333333333333, 5.666666666666667, 6.0, 6.5, 5.5, 5.714285714285714, 3.466666666666667, 4.666666666666667]","[1, 1, 1, 2, 2, 1, 1, 1, 1, 2]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 4]","[-8, -8, -8, -8, -8, -8, -8, -8, -8, -8]","[10.0, 18.0, 14.0, 14.0, 14.0, 10.0, 8.0, 10.0, 24.0, 14.0]","[[6], [12], [9], [9], [9], [6], [6], [7], [15], [9]]","[[tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([9.])], [tensor([3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([6.])]]",-2.671909201909202,2.722121212121212
"[6.0, 4.222222222222222, 6.5, 3.7857142857142856, 5.166666666666667, 4.111111111111111, 6.333333333333333, 6.0, 7.666666666666667, 6.333333333333333]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[5, 5, 5, 6, 5, 5, 5, 5, 5, 5]","[-8, -8, -8, -8, -8, -8, -8, -8, -8, -8]","[10.0, 14.0, 10.0, 11.0, 10.0, 14.0, 10.0, 10.0, 10.0, 10.0]","[[6], [9], [6], [14], [6], [9], [6], [7], [6], [6]]","[[tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-6.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])]]",-3.295728715728716,2.9345238095238093
"[6.0, 4.0, 3.4, 6.555555555555555, 8.4, 6.833333333333333, 4.111111111111111, 2.2777777777777777, 5.666666666666667, 2.238095238095238]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[-8, -8, -8, -8, -8, -8, -8, -8, -8, -8]","[12.0, 18.0, 22.0, 10.0, 9.0, 10.0, 22.0, 24.0, 10.0, 28.0]","[[9], [12], [15], [9], [5], [6], [18], [18], [9], [21]]","[[tensor([-9.])], [tensor([-3.])], [tensor([-3.])], [tensor([-9.])], [tensor([-3.])], [tensor([-3.])], [tensor([-9.])], [tensor([-3.])], [tensor([-9.])], [tensor([-3.])]]",-2.752854338046154,2.7206323768823766
"[6.333333333333333, 4.583333333333333, 6.0, 6.666666666666667, 7.0, 4.777777777777778, 7.333333333333333, 4.555555555555555, 6.833333333333333, 7.166666666666667]","[1, 2, 1, 1, 2, 1, 1, 2, 1, 1]","[5, 4, 5, 5, 5, 5, 5, 5, 5, 5]","[-8, -8, -8, -8, -8, -8, -8, -8, -8, -8]","[10.0, 14.0, 6.0, 10.0, 14.0, 14.0, 8.0, 14.0, 10.0, 10.0]","[[6], [12], [6], [9], [9], [9], [6], [9], [6], [6]]","[[tensor([-3.])], [tensor([0.])], [tensor([-9.])], [tensor([-9.])], [tensor([3.])], [tensor([-3.])], [tensor([-9.])], [tensor([9.])], [tensor([-3.])], [tensor([-3.])]]",-2.835620490620491,3.174083827079219
"[5.444444444444445, 4.666666666666667, 5.25, 3.9473684210526314, 6.666666666666667, 4.0, 7.333333333333333, 4.111111111111111, 3.6666666666666665, 3.5833333333333335]","[2, 2, 2, 1, 1, 2, 1, 2, 2, 1]","[5, 4, 5, 6, 5, 5, 5, 5, 5, 5]","[-8, -8, -8, -8, -8, -8, -8, -8, -8, -8]","[14.0, 12.0, 20.0, 18.0, 10.0, 12.0, 10.0, 12.0, 12.0, 18.0]","[[9], [12], [12], [19], [6], [9], [6], [9], [9], [12]]","[[tensor([3.])], [tensor([0.])], [tensor([3.])], [tensor([-6.])], [tensor([-3.])], [tensor([9.])], [tensor([-3.])], [tensor([9.])], [tensor([9.])], [tensor([-3.])]]",-2.8762111160253574,2.765265436318068
"[6.166666666666667, 4.888888888888889, 6.166666666666667, 5.111111111111111, 9.0, 6.571428571428571, 5.666666666666667, 8.333333333333334, 5.333333333333333, 4.0]","[1, 2, 1, 1, 2, 1, 1, 1, 2, 1]","[5, 4, 5, 5, 5, 5, 5, 5, 5, 5]","[-8, -8, -8, -8, -8, -8, -8, -8, -8, -8]","[10.0, 10.0, 10.0, 14.0, 12.0, 10.0, 16.0, 10.0, 14.0, 12.0]","[[6], [9], [6], [9], [6], [7], [9], [6], [9], [9]]","[[tensor([-3.])], [tensor([0.])], [tensor([-3.])], [tensor([-3.])], [tensor([3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([9.])], [tensor([-3.])]]",-2.360884670884671,2.6845148315736553
"[4.583333333333333, 3.933333333333333, 4.75, 6.428571428571429, 6.5, 7.0, 6.5, 5.555555555555555, 5.777777777777778, 3.3684210526315788]","[1, 2, 2, 1, 1, 1, 1, 2, 1, 1]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 6]","[-8, -8, -8, -8, -8, -8, -8, -8, -8, -8]","[18.0, 20.0, 12.0, 10.0, 8.0, 10.0, 10.0, 14.0, 14.0, 16.0]","[[12], [15], [8], [7], [6], [6], [6], [9], [9], [19]]","[[tensor([-3.])], [tensor([9.])], [tensor([9.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([3.])], [tensor([-3.])], [tensor([-6.])]]",-2.9383230976110237,2.87090909090909
"[5.444444444444445, 4.333333333333333, 6.0, 3.533333333333333, 5.266666666666667, 3.142857142857143, 5.083333333333333, 3.8333333333333335, 5.0, 3.7777777777777777]","[2, 1, 1, 1, 1, 1, 3, 2, 2, 2]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 4]","[-8, -8, -8, -8, -8, -8, -8, -8, -8, -8]","[10.0, 18.0, 10.0, 22.0, 20.0, 20.0, 18.0, 18.0, 18.0, 14.0]","[[9], [12], [6], [15], [15], [14], [12], [12], [12], [9]]","[[tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([15.])], [tensor([9.])], [tensor([9.])], [tensor([6.])]]",-2.5367602332308214,2.5643812911343398
"[4.5, 3.4705882352941178, 5.5, 5.222222222222222, 6.0, 3.1666666666666665, 6.833333333333333, 6.333333333333333, 5.5, 3.6923076923076925]","[2, 1, 1, 1, 2, 2, 1, 2, 1, 1]","[5, 6, 5, 5, 4, 5, 5, 5, 5, 6]","[-8, -8, -8, -8, -8, -8, -8, -8, -8, -8]","[18.0, 17.0, 8.0, 14.0, 5.0, 26.0, 10.0, 10.0, 8.0, 12.0]","[[12], [17], [6], [9], [5], [18], [6], [6], [6], [13]]","[[tensor([9.])], [tensor([-6.])], [tensor([-3.])], [tensor([-3.])], [tensor([6.])], [tensor([3.])], [tensor([-3.])], [tensor([9.])], [tensor([-3.])], [tensor([-6.])]]",-3.3845280209986095,3.0281844344344346
