Average Fire Intensity Change per step,Average Total Rewards,Average Suppressant Efficiency
"[4.0, 4.0, 3.6666666666666665, 3.6666666666666665, 3.6666666666666665, 4.461538461538462, 3.2857142857142856, 3.25, 3.6666666666666665, 4.857142857142857]","[1, 1, 1, 1, 1, 2, 2, 2, 1, 1]","[1, 1, 1, 1, 1, 5, 0, 1, 1, 5]","[-4, -4, -4, -4, -4, -4, -4, -4, -4, -4]","[6.0, 6.0, 6.0, 6.0, 6.0, 16.0, 12.0, 10.0, 6.0, 20.0]","[[2], [2], [3], [3], [3], [13], [7], [8], [3], [14]]","[[tensor([9.])], [tensor([9.])], [tensor([9.])], [tensor([9.])], [tensor([9.])], [tensor([-3.])], [tensor([24.])], [tensor([15.])], [tensor([9.])], [tensor([-9.])]]",-1.09981684981685,1.0909090909090908
"[3.7857142857142856, 3.8333333333333335, 3.75, 4.4, 4.466666666666667, 4.823529411764706, 5.071428571428571, 4.0, 4.0, 3.25]","[3, 2, 2, 2, 4, 2, 2, 1, 1, 3]","[2, 2, 2, 5, 4, 5, 5, 1, 1, 2]","[-4, -4, -4, -4, -4, -4, -4, -4, -4, -4]","[17.0, 10.0, 12.0, 24.0, 17.0, 19.0, 20.0, 6.0, 6.0, 12.0]","[[14], [6], [8], [20], [15], [17], [14], [2], [2], [8]]","[[tensor([18.])], [tensor([12.])], [tensor([12.])], [tensor([3.])], [tensor([18.])], [tensor([-3.])], [tensor([3.])], [tensor([9.])], [tensor([9.])], [tensor([18.])]]",-0.6940056022408964,1.1666666666666667
"[2.6666666666666665, 4.666666666666667, 2.6666666666666665, 8.333333333333334, 7.0, 5.166666666666667, 4.333333333333333, 4.666666666666667, 7.0, 7.2]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[-8, -8, -8, -8, -8, -8, -8, -8, -8, -8]","[20.0, 8.0, 20.0, 12.0, 10.0, 10.0, 14.0, 14.0, 8.0, 8.0]","[[15], [6], [15], [6], [6], [6], [9], [9], [5], [5]]","[[tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])]]",-1.1377777777777776,1.2872340425531914
"[6.666666666666667, 8.166666666666666, 4.666666666666667, 5.222222222222222, 7.166666666666667, 6.0, 6.333333333333333, 6.333333333333333, 6.0, 5.714285714285714]","[1, 1, 1, 1, 1, 1, 1, 1, 2, 1]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[-8, -8, -8, -8, -8, -8, -8, -8, -8, -8]","[10.0, 12.0, 14.0, 14.0, 10.0, 10.0, 10.0, 10.0, 14.0, 10.0]","[[6], [6], [9], [9], [6], [6], [6], [6], [9], [7]]","[[tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([9.])], [tensor([-3.])]]",-1.180952380952381,1.3416666666666668
"[4.5, 3.588235294117647, 4.181818181818182, 3.2142857142857144, 3.6666666666666665, 5.0, 4.0, 4.0, 6.285714285714286, 3.1666666666666665]","[3, 3, 2, 2, 1, 1, 2, 4, 3, 2]","[4, 4, 5, 3, 1, 5, 2, 3, 5, 2]","[-4, -4, -4, -4, -4, -4, -4, -4, -4, -4]","[12.0, 28.0, 14.0, 15.0, 6.0, 18.0, 8.0, 13.0, 22.0, 10.0]","[[8], [17], [11], [14], [3], [14], [4], [13], [14], [6]]","[[tensor([12.])], [tensor([18.])], [tensor([-3.])], [tensor([3.])], [tensor([9.])], [tensor([-9.])], [tensor([12.])], [tensor([21.])], [tensor([9.])], [tensor([12.])]]",-0.5263765646118588,1.0470085470085468
"[4.0, 4.0, 3.125, 4.0, 4.0, 4.0, 2.4347826086956523, 2.2, 3.25, 3.875]","[1, 1, 2, 1, 1, 1, 2, 1, 2, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 2]","[-4, -4, -4, -4, -4, -4, -4, -4, -4, -4]","[6.0, 6.0, 10.0, 6.0, 6.0, 6.0, 20.0, 10.0, 14.0, 12.0]","[[2], [2], [8], [2], [2], [2], [23], [5], [8], [8]]","[[tensor([9.])], [tensor([9.])], [tensor([15.])], [tensor([9.])], [tensor([9.])], [tensor([9.])], [tensor([15.])], [tensor([9.])], [tensor([24.])], [tensor([0.])]]",-1.247391304347826,1.0123456790123457
"[3.0, 2.625, 3.5454545454545454, 2.6153846153846154, 2.0714285714285716, 3.2857142857142856, 4.0, 2.8181818181818183, 3.4285714285714284, 5.636363636363637]","[2, 2, 2, 1, 2, 2, 1, 2, 2, 2]","[2, 2, 2, 3, 2, 2, 1, 2, 5, 4]","[-4, -4, -4, -4, -4, -4, -4, -4, -4, -4]","[14.0, 14.0, 18.0, 15.0, 22.0, 12.0, 6.0, 18.0, 21.0, 16.0]","[[8], [8], [11], [13], [14], [7], [2], [11], [14], [11]]","[[tensor([18.])], [tensor([18.])], [tensor([18.])], [tensor([3.])], [tensor([18.])], [tensor([18.])], [tensor([9.])], [tensor([18.])], [tensor([9.])], [tensor([12.])]]",-0.5541458541458542,0.7131782945736433
"[5.714285714285714, 5.375, 4.714285714285714, 3.375, 4.125, 3.2142857142857144, 4.0, 3.5, 4.130434782608695, 4.75]","[2, 2, 4, 2, 2, 3, 1, 2, 3, 2]","[5, 3, 4, 2, 2, 2, 1, 1, 4, 2]","[-4, -4, -4, -4, -4, -4, -4, -4, -4, -4]","[18.0, 16.0, 22.0, 12.0, 13.0, 16.0, 6.0, 7.0, 32.0, 8.0]","[[14], [8], [14], [8], [8], [14], [2], [4], [23], [4]]","[[tensor([3.])], [tensor([9.])], [tensor([18.])], [tensor([12.])], [tensor([12.])], [tensor([18.])], [tensor([9.])], [tensor([15.])], [tensor([12.])], [tensor([12.])]]",-0.6531055900621118,1.2073170731707317
"[4.0, 4.0, 4.0, 2.875, 4.85, 3.6666666666666665, 3.6666666666666665, 4.0, 2.2, 3.5714285714285716]","[1, 2, 1, 1, 1, 1, 1, 1, 1, 2]","[1, 1, 1, 1, 5, 1, 1, 1, 1, 2]","[-4, -4, -4, -4, -4, -4, -4, -4, -4, -4]","[6.0, 16.0, 6.0, 16.0, 26.0, 6.0, 6.0, 6.0, 10.0, 9.0]","[[2], [11], [2], [8], [20], [3], [3], [2], [5], [7]]","[[tensor([9.])], [tensor([15.])], [tensor([9.])], [tensor([9.])], [tensor([-9.])], [tensor([9.])], [tensor([9.])], [tensor([9.])], [tensor([9.])], [tensor([12.])]]",-1.1101731601731601,0.8840579710144929
"[2.9047619047619047, 5.555555555555555, 3.875, 4.857142857142857, 4.0, 3.0, 6.0, 3.4, 5.6, 4.0]","[1, 2, 2, 2, 1, 2, 2, 2, 2, 1]","[6, 5, 4, 3, 1, 2, 5, 2, 3, 1]","[-4, -4, -4, -4, -4, -4, -4, -4, -4, -4]","[18.0, 13.0, 16.0, 15.0, 6.0, 12.0, 16.0, 10.0, 10.0, 6.0]","[[21], [9], [8], [7], [2], [7], [8], [5], [5], [2]]","[[tensor([-6.])], [tensor([3.])], [tensor([12.])], [tensor([15.])], [tensor([9.])], [tensor([18.])], [tensor([9.])], [tensor([18.])], [tensor([15.])], [tensor([9.])]]",-0.8377777777777776,1.0632183908045976
